HomeDetailID,PolicyID,PropertyAddress,PropertyType,PropertyValue,SquareFootage,YearBuilt,ConstructionType,RoofType,SecuritySystem,FloodZone
3052,61208,"50197 Johnson Crossing Suite 537, Robertburgh",Multi-Family,163043.74,1539,1957,Concrete,,1,0
3053,61256,"83314 Mason Inlet, Johnsonberg",Multi-Family,583299.88,3179,2012,Brick,,0,0
3054,61278,"757 Roberts Landing, Michelleview",Townhouse,251797.76,1036,1956,Wood,,0,0
3055,61282,"18638 Harrison Trace, Port Edwardview",Apartment,684515.38,2970,1975,Wood,,1,0
3056,61312,"05723 Mckay Crest Apt. 252, Michaelburgh",Apartment,655052.17,3460,1954,Wood,,0,0
3057,61320,"4041 Linda Tunnel Apt. 381, Lake Gregory",Condo,256865.37,4130,1957,Concrete,,1,1
3058,61323,"12797 Spencer Ridge, Hendersonfurt",Single-Family,403513.49,2563,1991,Brick,,1,0
3059,61328,"12990 Cooper Via Suite 453, South Edward",Multi-Family,621931.04,1120,2012,Brick,,1,0
3060,61336,"08559 Thomas Forest Apt. 671, West Cody",Multi-Family,731180.56,4717,2014,Wood,,0,0
3061,61354,"403 Aaron Ferry Suite 249, Boydburgh",Apartment,708971.22,4877,2019,Steel,,1,1
3062,61368,"997 Mark Rapid Apt. 363, East Brian",Apartment,788821.57,3323,2003,Steel,,0,1
3063,61387,"552 Smith Freeway, North Carlos",Multi-Family,383042.81,4227,1990,Concrete,,1,1
3064,61389,"136 James Loop, Curtisfurt",Townhouse,420671.86,2628,2015,Wood,,0,1
3065,61400,"729 Clark Prairie Apt. 609, Ericville",Condo,226534.76,1657,2002,Brick,,0,1
3066,61430,"258 Juarez Burg Suite 573, Amberville",Townhouse,664259.62,3324,1962,Wood,,1,1
3067,61491,"56932 Riggs Inlet, Jesseshire",Townhouse,649155.24,2239,1956,Brick,,0,1
3068,61522,"94067 Lyons Tunnel Suite 448, North Kaylashire",Single-Family,191906.17,4320,1976,Wood,,0,1
3069,61558,"688 Powers Meadows Suite 071, New Jennifer",Single-Family,369292.31,4460,1996,Steel,,1,0
3070,61581,"4393 Mark Meadows, Lake Michael",Multi-Family,599148.14,3886,2017,Concrete,,0,1
3071,61612,"3580 Brady Forge Suite 076, Crystalstad",Multi-Family,261138.1,1429,1986,Wood,,0,1
3072,61627,"24463 Yang Cove Apt. 124, North Jeffrey",Single-Family,790809.86,1149,2019,Brick,,1,0
3073,61634,"0961 Morris Rapid Apt. 470, Fordshire",Condo,609534.03,4662,1990,Steel,,0,0
3074,61703,"6364 Diaz Road, Brendaton",Multi-Family,636984.66,4603,1981,Wood,,0,0
3075,61712,"47119 Montes Isle Suite 220, Matthewland",Apartment,528590.61,2119,1966,Brick,,0,1
3076,61752,"649 Adam Extension, Melissaport",Single-Family,334984.74,3767,1992,Steel,,0,1
3077,61755,"9876 Bush Vista, Lindamouth",Townhouse,176142.89,1660,1958,Wood,,1,1
3078,61771,"186 Williams Mission, Colinport",Apartment,375841.53,1725,1973,Steel,,1,0
3079,61772,"407 Fischer Island Suite 668, South Clintonborough",Townhouse,629868.62,3008,2016,Brick,,0,1
3080,61775,"1887 Cooley Manor, Lake Evelynstad",Townhouse,328659.86,2106,1988,Wood,,0,0
3081,61805,"9080 Shane Fall Suite 232, Glennmouth",Condo,670873.56,3622,1981,Brick,,0,0
3082,61809,"4328 Cunningham Oval Apt. 826, Adambury",Single-Family,435057.77,1170,1989,Steel,,1,1
3083,61827,"7781 Crawford Rue, Fosterhaven",Townhouse,427876.13,2416,1955,Concrete,,1,1
3084,61869,"911 Robert Point Suite 653, Mayoshire",Townhouse,793064.73,1155,1976,Steel,,1,1
3085,61872,"711 Gabriel Crossroad, New Amyshire",Single-Family,426014.98,4169,2000,Steel,,0,1
3086,61878,"712 Marcus Islands Suite 325, Carneyville",Condo,640810.06,3771,1966,Brick,,1,1
3087,61912,"516 Morris Tunnel, Bryantstad",Multi-Family,353734.67,4858,1961,Concrete,,1,0
3088,61946,"265 Brian Overpass, Jeanettehaven",Condo,287975.41,995,1983,Concrete,,0,1
3089,61947,"915 Heather Vista, West Nicholaschester",Single-Family,682256.4,3510,2013,Concrete,,0,0
3090,61957,"14181 Arthur Villages Apt. 000, North John",Apartment,287211.76,4094,1965,Brick,,1,0
3091,61960,"81380 Bruce Fall, New Heidi",Multi-Family,666259.08,1188,1954,Wood,,1,1
3092,61990,"333 Joseph Burgs, South Ronald",Single-Family,699178.04,4395,2012,Concrete,,1,0
3093,62011,"0832 Smith Roads Suite 334, Michaelstad",Condo,492862.57,4478,1988,Brick,,1,1
3094,62012,"5341 Wood Unions, Brianaland",Apartment,635488.58,4582,1982,Brick,,1,0
3095,62038,"340 Brandon Radial, Rodriguezville",Single-Family,158040.01,4716,1967,Steel,,1,1
3096,62047,"472 Justin Ways Suite 753, Austinside",Single-Family,533332.31,2621,2019,Concrete,,0,0
3097,62059,"998 Adams Square, Davisville",Single-Family,491771.92,2298,2000,Wood,,0,0
3098,62072,"2586 Joseph Skyway, Port Williamside",Townhouse,229264.72,1303,1966,Brick,,1,0
3099,62088,"80520 Paul Forest Apt. 637, Stephentown",Apartment,657879.02,2871,1958,Wood,,1,0
3100,62095,"0053 Connie Lake Suite 355, Kristinetown",Single-Family,241062.57,4041,1963,Brick,,0,1
3101,62108,"450 Lopez Valleys, South Jose",Condo,607218.39,4695,1973,Wood,,0,1
3102,62122,"7238 Miller Fords, Maryfurt",Townhouse,731210.51,4758,2021,Wood,,0,0
3103,62141,"7051 Griffith Mount Apt. 879, Nelsonberg",Single-Family,532426.59,4935,1976,Wood,,0,1
3104,62154,"8119 David Underpass Apt. 641, South Tyler",Townhouse,255434.52,3539,1977,Steel,,0,0
3105,62167,"50371 Patrick Crest, West Meganfort",Condo,475020.63,2282,2022,Wood,,0,1
3106,62219,"5420 Sullivan Islands, New Debbiemouth",Multi-Family,594514.14,3963,1970,Concrete,,1,0
3107,62232,"631 Jonathan Courts, North Christophermouth",Condo,350402.06,3803,2014,Brick,,1,0
3108,62261,"36598 John Trail, East Valerie",Single-Family,678612.17,2689,1978,Wood,,0,0
3109,62278,"33562 Jason Garden Suite 247, Johnsonmouth",Single-Family,299708.2,1868,1951,Wood,,1,0
3110,62284,"06612 Lee Plains Apt. 339, Johnbury",Townhouse,270395.99,1657,1990,Brick,,0,0
3111,62335,"1964 Jill Plain, Port Erichaven",Apartment,671617.86,2446,2010,Wood,,1,0
3112,62381,"7701 Nguyen Hills, Joelview",Single-Family,177206.5,2555,2020,Wood,,0,1
3113,62397,"604 Toni Lights, Port Laura",Apartment,727538.14,4444,2008,Brick,,0,0
3114,62401,"7936 Michael Ports, Port Valerieland",Townhouse,261334.76,4816,1990,Concrete,,1,1
3115,62411,"5187 Caitlin Camp Apt. 472, Port Gwendolynville",Apartment,439671.85,4035,1957,Brick,,1,0
3116,62416,"14676 Landry Orchard Suite 932, Lonnieborough",Multi-Family,717892.17,1309,1993,Steel,,0,1
3117,62439,"3587 Hannah Terrace, Pricemouth",Single-Family,367606.95,977,2021,Concrete,,0,1
3118,62463,"382 Martin Crescent Suite 988, Mayhaven",Apartment,197853.54,1146,2009,Concrete,,0,0
3119,62480,"134 Karen Brook Suite 815, North Christopher",Multi-Family,629441.32,1420,1952,Brick,,1,0
3120,62517,"6677 Terrell Row Apt. 806, Mooremouth",Single-Family,776427.89,4297,1987,Wood,,0,1
3121,62569,"66454 Miller Fords Suite 767, Calderonside",Townhouse,449704.7,4416,1975,Brick,,1,1
3122,62575,"524 Sims Inlet Suite 108, Port Timothy",Multi-Family,687994.8,1207,2024,Concrete,,0,1
3123,62588,"019 Perez Burgs Apt. 201, Huffmanport",Multi-Family,773035.95,1912,1976,Wood,,0,1
3124,62608,"3057 Jessica Place, Phillipmouth",Multi-Family,388403.7,1822,2010,Steel,,0,0
3125,62631,"129 George Lodge Apt. 694, Debraville",Townhouse,711037.2,3081,2006,Brick,,0,1
3126,62649,"5147 Rebecca Squares, West Lonnie",Apartment,352199.82,4460,2008,Wood,,1,1
3127,62659,"7225 Williams Hills, Erikatown",Multi-Family,641507.62,4391,1966,Concrete,,1,1
3128,62696,"721 Jorge Port, Leefurt",Multi-Family,210606.05,2345,1991,Brick,,0,0
3129,62700,"7505 Ellis Ports, West Amberhaven",Townhouse,159088.03,1841,1989,Wood,,1,1
3130,62713,"425 Crawford Neck Suite 679, Haaston",Multi-Family,656185.21,4676,1974,Concrete,,1,1
3131,62716,"38780 James Extension, Spencerhaven",Single-Family,639492.41,2658,2007,Steel,,1,1
3132,62740,"9046 Melissa Turnpike Apt. 576, Kochchester",Apartment,538707.21,4915,1993,Wood,,1,1
3133,62741,"299 Ryan Freeway, Powellmouth",Apartment,259555.36,918,2023,Concrete,,1,1
3134,62748,"9930 Bryan Walks, Whiteshire",Condo,448017.49,2685,1981,Wood,,1,1
3135,62763,"179 Phyllis Corner Apt. 795, North Jeremyshire",Condo,418571.59,3603,1967,Steel,,1,0
3136,62765,"3367 Garcia Cape Apt. 434, Lake Kelly",Townhouse,297690.68,1652,1988,Wood,,0,0
3137,62808,"4008 Courtney Throughway Apt. 988, Kristinastad",Single-Family,777784.5,3574,2018,Wood,,0,1
3138,62826,"951 Andre Crest Apt. 781, Lake Angela",Apartment,162488.12,2160,1969,Concrete,,0,0
3139,62838,"924 Lyons Knoll, Mendozaside",Townhouse,290895.41,4389,1979,Concrete,,0,1
3140,62857,"82715 Adam Ranch, West Amber",Apartment,708333.36,1856,1984,Steel,,0,0
3141,62860,"84202 Hurst Island Suite 219, Weberstad",Multi-Family,781202.59,1916,2009,Concrete,,0,1
3142,62870,"1154 Jennifer Pass, West Graceport",Townhouse,155661.64,2842,1950,Wood,,1,1
3143,62884,"992 Olson Manor, Port Donnamouth",Apartment,207568.16,3674,2014,Brick,,0,0
3144,62896,"4234 Estes Mill Suite 822, West Anna",Townhouse,680477.71,1009,2024,Wood,,1,0
3145,62900,"45541 Joyce Common, Davisbury",Apartment,790005.67,2450,2009,Wood,,0,0
3146,62903,"3804 Vickie Throughway Suite 234, Michelleberg",Multi-Family,561442.62,4864,1992,Wood,,1,0
3147,62927,"4627 Michelle Rest, Louisstad",Single-Family,171032.02,927,2023,Concrete,,1,1
3148,62930,"4812 Allison Springs Suite 109, Lake Michaelburgh",Single-Family,235076.62,3880,2014,Concrete,,1,1
3149,62953,"8641 Blair Crossroad, Aaronfurt",Apartment,760942.88,1599,1988,Brick,,1,1
3150,62967,"445 Edgar Shoal, Paulport",Condo,721886.61,1918,1967,Wood,,0,0
3151,62987,"9060 Jennifer Island Apt. 894, East Lawrenceview",Multi-Family,600616.39,917,1969,Brick,,1,1
3152,63017,"2406 Watkins Stravenue Apt. 657, Snowburgh",Apartment,626070.01,4110,1992,Wood,,1,0
3153,63076,"4804 Taylor Dale Apt. 900, Nancyshire",Condo,520572.33,4101,2002,Concrete,,0,1
3154,63084,"711 Schultz Parkway Suite 722, Lake Sara",Condo,397743.92,2381,1980,Brick,,0,1
3155,63090,"01082 Joshua Wall Apt. 517, North Nathanhaven",Townhouse,383139.75,4155,2023,Wood,,1,0
3156,63095,"7723 John Rapids, North Emmastad",Single-Family,393132.11,4525,1959,Concrete,,0,0
3157,63120,"09855 Harvey Park Apt. 998, New Brandon",Condo,395504.08,4811,2016,Steel,,1,0
3158,63137,"4567 Sims Bridge, Christopherburgh",Townhouse,636251.44,3827,2021,Steel,,1,1
3159,63139,"252 Theresa Loaf Suite 912, North David",Townhouse,736686.43,1462,1956,Concrete,,0,1
3160,63178,"607 Marissa Bypass, Johnhaven",Townhouse,501692.92,2912,1991,Concrete,,1,1
3161,63187,"474 David Springs, Jordanburgh",Townhouse,761414.37,876,2007,Concrete,,0,0
3162,63197,"027 Kevin Land Suite 454, North Julieborough",Single-Family,152918.96,3090,1961,Steel,,0,1
3163,63210,"43851 Mclaughlin Camp, South Jennifershire",Single-Family,695850.24,1984,2008,Wood,,0,1
3164,63236,"1573 Jason Throughway Apt. 985, Garciamouth",Townhouse,577350.65,1212,1989,Steel,,0,1
3165,63237,"88730 George Rue Suite 008, North Austin",Multi-Family,755003.45,1000,1974,Wood,,0,1
3166,63266,"0894 Clay Loaf, Cortezberg",Single-Family,312335.58,4309,1978,Wood,,1,1
3167,63270,"47061 Archer Mount, South Robert",Multi-Family,770155.67,1618,1996,Brick,,1,0
3168,63302,"186 Sean Dale, Sophiaberg",Multi-Family,492703.06,4331,2011,Brick,,0,0
3169,63335,"884 Lester Mountains, East Douglasbury",Single-Family,422767.39,3378,1964,Concrete,,0,0
3170,63381,"3121 Erin Hills, Christophermouth",Multi-Family,314954.44,3918,1968,Steel,,1,0
3171,63382,"409 Rodgers Road Suite 128, West Marthahaven",Single-Family,706132.02,4107,1953,Steel,,0,1
3172,63400,"714 Rachel Rapids Apt. 525, North Bobbymouth",Townhouse,630163.84,1126,1971,Wood,,0,0
3173,63440,"3245 Gardner Centers Suite 023, South Kristinastad",Townhouse,383447.84,1245,1977,Wood,,0,0
3174,63449,"230 Martin Valleys Suite 188, Reynoldshaven",Single-Family,653861.42,1762,1971,Brick,,1,1
3175,63493,"25818 Julie Stream, New Alexiston",Townhouse,488233.31,2748,1969,Steel,,0,0
3176,63537,"1776 Pierce Locks, East Amberfort",Condo,740402.34,1563,2000,Steel,,1,0
3177,63582,"916 Campbell Club Suite 098, Owensbury",Apartment,237802.42,4906,1979,Steel,,0,1
3178,63588,"2603 Wayne Park Suite 621, Phillipsmouth",Apartment,529548.47,2233,1994,Concrete,,1,1
3179,63608,"58821 Mcbride Gardens Apt. 970, Grayfort",Apartment,613665.37,2755,1998,Concrete,,1,1
3180,63609,"0730 William Radial, Sanderschester",Single-Family,681689.07,3270,1977,Concrete,,0,0
3181,63620,"0177 Vaughn Path, Timothybury",Multi-Family,662235.84,1973,2010,Brick,,1,0
3182,63647,"750 Joanna Lane, North Elizabethmouth",Apartment,367004.48,2753,1961,Concrete,,1,1
3183,63656,"847 Margaret Mount, Katherineside",Townhouse,190195.58,4972,2009,Brick,,0,0
3184,63659,"0749 Ball Drive, Antonioberg",Townhouse,651707.3,4823,1990,Brick,,0,0
3185,63666,"54067 Molina Mountain, Philipchester",Apartment,684583.19,2446,1998,Brick,,1,0
3186,63684,"035 Scott Village Suite 993, East David",Townhouse,476082.04,4691,1968,Steel,,0,0
3187,63686,"070 Cameron Spring, Port Beth",Townhouse,741214.22,3356,1950,Steel,,1,1
3188,63718,"6320 Rodriguez Park Apt. 215, East Matthewburgh",Single-Family,799271.2,1422,2021,Concrete,,0,1
3189,63750,"01998 Osborne Glens Suite 632, Welchfurt",Townhouse,264645.5,3929,2020,Concrete,,0,1
3190,63766,"0055 Gonzales Junctions, Helenfurt",Condo,487059.7,1003,1955,Brick,,1,0
3191,63767,"668 Danielle Shoal Apt. 813, West Cindy",Townhouse,477755.42,2541,1991,Steel,,1,1
3192,63799,"504 Erin Drive Suite 357, Alexshire",Single-Family,260445.94,2426,1977,Wood,,1,0
3193,63813,"41316 Kristine Points Suite 428, West Emilyfort",Single-Family,352523.73,822,2022,Wood,,1,1
3194,63824,"318 Washington Well, Mendozaton",Single-Family,386508.72,4886,1967,Wood,,1,0
3195,63829,"41658 Gomez Spring, Lake Elizabethshire",Apartment,797997.95,3234,1998,Wood,,1,1
3196,63831,"175 Stewart Plaza Apt. 166, Samuelchester",Single-Family,658039.83,2521,1962,Brick,,1,1
3197,63877,"39637 James Oval Suite 498, Lake Kennethside",Condo,312541.12,2804,1955,Brick,,0,1
3198,63931,"89916 Jacqueline Bridge, Davisfurt",Condo,733101.3,3335,2010,Wood,,1,1
3199,63938,"3867 Decker Spur Apt. 632, Garyshire",Single-Family,156620.62,1953,2003,Wood,,1,1
3200,63941,"100 Teresa Falls Suite 787, Samanthatown",Single-Family,317865.89,970,1974,Steel,,0,0
3201,63952,"777 Dalton Summit Suite 880, East Joyceton",Apartment,730642.88,4928,1953,Steel,,1,0
3202,63955,"874 Santos Mews Suite 781, Michaelton",Apartment,590177.94,4904,2025,Steel,,1,1
3203,63996,"5075 Joan Villages Suite 405, New Sarafurt",Multi-Family,792460.39,4622,2011,Concrete,,0,1
3204,64003,"695 Stephanie Station, New Stevenmouth",Condo,775051.62,3210,2000,Steel,,1,0
3205,64014,"84516 Berry Plaza Apt. 656, Kirstenbury",Condo,259565.62,1792,1970,Concrete,,0,1
3206,64056,"44038 Dawn Mountain, South Michelleview",Multi-Family,242382.57,3450,1982,Concrete,,1,1
3207,64060,"76098 Diana Ford, South Kathyside",Multi-Family,430642.83,3728,1981,Wood,,1,1
3208,64066,"04115 Nicholas Plains Suite 327, Berryview",Condo,748581.1,976,2016,Wood,,0,0
3209,64114,"43015 Jones Meadows, Port Bretthaven",Townhouse,659071.63,3268,2022,Wood,,0,0
3210,64160,"4420 Clark Ferry Apt. 478, Drakeport",Single-Family,533479.35,871,2023,Concrete,,1,0
3211,64177,"598 Steven Forge, Port Jennifer",Apartment,610231.9,2405,1966,Brick,,1,1
3212,64205,"039 John Rapids, Robinsonborough",Single-Family,435303.64,4057,2014,Wood,,1,0
3213,64248,"6642 Daniels Grove, South Richard",Multi-Family,546542.31,3848,1956,Wood,,0,1
3214,64250,"011 Emily Prairie Apt. 679, New Claireborough",Condo,163874.02,1226,1953,Steel,,0,0
3215,64257,"6104 Holden Spur, New Ashley",Single-Family,614992.75,1112,1967,Wood,,0,1
3216,64279,"040 Ricky Pines Suite 859, Thomasburgh",Single-Family,428241.01,3510,1966,Brick,,0,0
3217,64303,"328 John Divide Suite 810, Bartlettview",Apartment,762027.7,3411,2010,Wood,,0,0
3218,64307,"7058 Cortez Drive, South Grace",Condo,698088.79,2899,1963,Steel,,1,1
3219,64329,"5086 Dawn Villages Suite 323, Jamesside",Multi-Family,150802.0,891,1994,Concrete,,1,0
3220,64340,"5435 Park Lodge Suite 406, Lake Jamesbury",Apartment,772802.43,2072,1988,Steel,,0,0
3221,64353,"2497 Kyle Streets Apt. 937, Jenniferside",Condo,687540.57,3719,1991,Steel,,0,0
3222,64371,"21641 Kristin Tunnel, Saramouth",Condo,690788.19,4264,2022,Brick,,1,0
3223,64383,"45663 Page Streets, Lake Jacob",Townhouse,348087.84,4002,1988,Brick,,1,0
3224,64436,"9770 Joel Village Apt. 706, Danielberg",Single-Family,331991.75,1596,1992,Concrete,,1,0
3225,64445,"34551 Susan Court, East Danny",Townhouse,280476.8,4321,1978,Wood,,0,1
3226,64447,"8390 Little Turnpike, East Rickybury",Townhouse,633945.04,4571,1999,Concrete,,0,1
3227,64455,"5715 Martha Plaza, Port Heidiview",Multi-Family,636951.1,2415,1982,Concrete,,1,1
3228,64534,"8542 Lozano Tunnel, Port Michaelchester",Condo,401243.26,4388,2003,Concrete,,1,0
3229,64547,"07266 Castro Street Apt. 668, Williamton",Condo,327787.29,4704,2018,Brick,,0,1
3230,64571,"0614 Tiffany Hollow Apt. 388, East Marissa",Condo,254535.93,2256,2003,Brick,,0,0
3231,64587,"58097 Susan Row, Claytonfort",Apartment,745764.97,821,2025,Wood,,0,1
3232,64588,"8133 Luke Drives, Port Monicahaven",Townhouse,170115.43,3397,2004,Concrete,,0,0
3233,64593,"490 Garcia Spurs, Jacksonport",Apartment,173952.79,4277,1950,Concrete,,0,0
3234,64665,"2108 Jose Via Suite 618, Fostermouth",Multi-Family,579195.5,4907,1979,Brick,,1,0
3235,64670,"1156 Gary Path Apt. 652, East Michael",Multi-Family,751088.01,1404,1994,Brick,,0,1
3236,64675,"13158 Bruce Orchard Apt. 620, Bernardside",Townhouse,303746.14,2692,1981,Wood,,1,0
3237,64682,"894 Reeves Gardens Apt. 395, East Allenport",Single-Family,546708.84,2559,1961,Wood,,0,0
3238,64713,"8984 Reese Mews Apt. 302, Martinezmouth",Condo,483382.83,1153,2009,Steel,,0,1
3239,64751,"8926 Khan Forks, East Jennifer",Apartment,203671.78,2073,1990,Steel,,1,0
3240,64753,"709 Anthony Mountains Apt. 870, Port Amychester",Single-Family,232153.27,3272,1997,Brick,,1,1
3241,64765,"4486 Jennifer Fort Apt. 052, Morrismouth",Single-Family,333677.5,1899,2007,Concrete,,1,0
3242,64794,"0798 Michael Square Suite 730, Fergusonside",Apartment,428669.65,4968,1995,Steel,,0,0
3243,64813,"490 Derrick Highway Suite 473, Codyport",Apartment,424845.45,2669,1955,Concrete,,0,1
3244,64827,"92591 Jackson Pass Apt. 765, Bruceport",Townhouse,496147.39,4088,2010,Brick,,1,0
3245,64832,"64642 Palmer Ferry, Sarahmouth",Condo,571733.53,3797,1993,Concrete,,0,0
3246,64834,"887 Austin Ramp Suite 616, Martinport",Multi-Family,776645.09,1150,1953,Brick,,1,1
3247,64844,"8052 Bradley Cove Suite 786, South Eric",Single-Family,573387.43,1997,1996,Wood,,1,0
3248,64872,"12131 John Crossroad Apt. 522, Petersonton",Apartment,617552.87,820,2018,Wood,,0,0
3249,64885,"474 Novak Ridge Suite 805, South Anthonyton",Townhouse,392286.63,1344,1988,Steel,,0,0
3250,64920,"9617 Wagner Point, East Angela",Townhouse,453333.14,1400,2010,Brick,,0,1
3251,64928,"064 Brown Branch Suite 754, Lake Monicaburgh",Single-Family,504496.57,3919,1967,Steel,,1,0
3252,64936,"01154 Thornton Burg Suite 172, Curtismouth",Apartment,500379.18,4422,1965,Brick,,1,0
3253,64965,"90091 Rogers Throughway Suite 091, Hardyport",Multi-Family,441958.43,3027,1984,Concrete,,1,0
3254,65005,"6328 Troy Prairie Suite 815, Daniellefort",Condo,480463.51,4344,2018,Wood,,1,0
3255,65011,"542 Smith Turnpike Suite 231, Alexshire",Apartment,526276.85,1048,1954,Steel,,1,0
3256,65042,"9427 Mary Corners Apt. 175, South Kaitlyn",Multi-Family,346399.91,1479,1963,Brick,,0,0
3257,65048,"098 Brittany Glen Apt. 943, West Samantha",Condo,483384.24,886,2003,Brick,,0,1
3258,65069,"3254 Ray Meadow, Andreastad",Townhouse,689952.96,3223,2016,Brick,,1,1
3259,65070,"014 Lang Fort Apt. 932, Dennishaven",Single-Family,679981.29,2776,1980,Concrete,,1,0
3260,65082,"2380 Thomas Crossroad, East Austin",Multi-Family,167953.0,1938,1999,Concrete,,1,0
3261,65083,"44574 West Passage, Floresburgh",Single-Family,312371.62,2805,2002,Steel,,1,0
3262,65125,"517 Richard Plaza Apt. 487, Ericbury",Condo,200058.21,1240,2022,Steel,,1,0
3263,65129,"0668 Sparks Streets Apt. 758, Lake Kaylaton",Multi-Family,462501.86,3240,1983,Wood,,0,0
3264,65153,"9031 Ritter Walk, Port Tracy",Single-Family,592335.09,4968,2022,Steel,,0,0
3265,65163,"23386 Singh Valley Suite 476, Watkinschester",Townhouse,392042.62,2091,1971,Brick,,1,1
3266,65181,"117 Jesse Springs Apt. 311, Lake Denise",Single-Family,228405.39,1227,1980,Steel,,0,1
3267,65191,"5325 Villarreal Views Apt. 350, East Jodi",Townhouse,557938.75,2399,1982,Steel,,0,1
3268,65211,"600 Thomas Lane, East Cindyfort",Multi-Family,167960.52,2633,1984,Steel,,0,0
3269,65220,"383 Jones Camp Suite 964, West Hollymouth",Townhouse,374735.78,1671,2001,Steel,,0,0
3270,65243,"787 Alexander Landing Apt. 232, Thomasstad",Townhouse,224901.95,4772,2013,Concrete,,0,1
3271,65248,"3362 Green Roads Apt. 921, West Judyborough",Apartment,224369.48,4070,1956,Wood,,1,0
3272,65251,"7644 Mark Ranch, East Stephanie",Condo,628582.29,3014,1986,Steel,,0,1
3273,65252,"076 Orozco Trail, Port Karenstad",Single-Family,754374.64,2767,1964,Brick,,1,0
3274,65270,"592 Vang Prairie Apt. 345, Pattersonstad",Multi-Family,755461.68,3072,1985,Wood,,0,0
3275,65306,"1474 Johnson Trace Apt. 499, Michaelmouth",Single-Family,516614.53,3260,2003,Brick,,1,1
