SnapshotID,EmployeeID,SnapshotDateKey,DepartmentID,JobRoleID,LocationID,ManagerID,MonthlySalary,Bonus,OvertimeHours,SickDays,TrainingHours,PerformanceID,DistanceFromHome,JobSatisfaction,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion
16036,363,20211201,4,1,4,36.0,22242.4,3019.03,12.68,4,10,26,11,4,2,0,1
16037,363,20220101,4,1,4,36.0,20437.17,2166.13,2.69,1,18,32,1,3,1,1,3
16038,363,20220201,4,1,4,36.0,5982.25,842.67,1.5,0,15,92,6,4,1,5,3
16039,363,20220301,4,1,4,36.0,7821.76,465.82,13.53,1,10,93,27,1,1,2,0
16040,363,20220401,4,1,4,36.0,11761.31,1334.01,12.64,4,24,61,6,3,1,2,1
16041,363,20220501,4,1,4,36.0,23364.07,3483.93,14.86,5,11,50,11,3,3,3,0
16042,363,20220601,4,1,4,36.0,10251.06,1125.57,14.3,3,16,42,21,1,2,3,2
16043,363,20220701,4,1,4,36.0,12307.83,1263.39,14.69,3,10,40,21,2,3,4,1
16044,363,20220801,4,1,4,36.0,19767.0,1936.7,5.9,4,16,68,12,4,3,5,0
16045,363,20220901,4,1,4,36.0,12407.72,651.37,0.96,0,11,26,14,1,3,5,3
16046,363,20221001,4,1,4,36.0,6250.67,409.52,19.85,0,31,25,39,2,3,1,1
16047,363,20221101,4,1,4,36.0,11651.77,1462.34,5.13,0,32,71,46,3,3,2,3
16048,363,20221201,4,1,4,36.0,18715.73,1569.82,10.93,1,5,76,23,2,1,5,0
16049,363,20230101,4,1,4,36.0,15335.4,1585.54,12.51,0,24,87,22,2,4,0,1
16050,363,20230201,4,1,4,36.0,16622.89,1546.55,11.39,5,1,100,36,3,2,0,1
16051,363,20230301,4,1,4,36.0,6107.62,913.89,1.07,3,1,84,8,3,1,3,2
16052,363,20230401,4,1,4,36.0,10972.54,610.57,11.59,0,24,4,10,4,2,4,1
16053,363,20230501,4,1,4,36.0,19334.58,2318.03,1.07,0,38,41,39,2,4,5,3
16054,363,20230601,4,1,4,36.0,9155.29,857.58,8.84,0,35,86,5,4,1,3,3
16055,363,20230701,4,1,4,36.0,16164.26,853.11,6.97,4,18,7,11,2,3,2,1
16056,363,20230801,4,1,4,36.0,9298.31,983.64,18.99,0,8,59,33,3,1,4,0
16057,363,20230901,4,1,4,36.0,17768.71,1837.08,4.9,1,19,50,40,1,4,1,3
16058,363,20231001,4,1,4,36.0,13636.78,853.09,15.71,4,22,93,31,3,1,2,2
16059,363,20231101,4,1,4,36.0,9955.64,821.19,11.97,5,20,57,39,4,1,1,0
16060,363,20231201,4,1,4,36.0,5740.48,828.82,18.35,1,29,32,3,2,1,1,2
16061,363,20240101,4,1,4,36.0,19704.15,2711.65,12.95,3,30,66,34,1,2,5,2
16062,363,20240201,4,1,4,36.0,13259.58,750.34,13.99,0,13,38,41,3,1,0,3
16063,363,20240301,4,1,4,36.0,9045.57,785.74,15.7,2,11,25,46,2,4,4,3
16064,363,20240401,4,1,4,36.0,12335.59,1082.89,5.22,3,30,82,26,1,4,2,3
16065,363,20240501,4,1,4,36.0,15069.27,1842.85,8.4,2,25,94,35,3,1,3,2
16066,363,20240601,4,1,4,36.0,14868.91,821.94,10.64,0,9,79,3,4,3,2,0
16067,363,20240701,4,1,4,36.0,5255.87,421.29,2.79,1,25,20,34,1,3,4,1
16068,363,20240801,4,1,4,36.0,12249.33,1296.28,16.32,2,26,58,16,4,1,3,3
16069,363,20240901,4,1,4,36.0,23209.91,1613.14,1.58,0,33,2,20,1,3,2,0
16070,363,20241001,4,1,4,36.0,10167.08,662.35,8.28,4,35,23,44,4,2,3,3
16071,363,20241101,4,1,4,36.0,8599.15,675.9,3.66,4,13,56,21,3,1,2,2
16072,363,20241201,4,1,4,36.0,18617.0,1387.73,11.69,5,5,88,26,1,2,2,2
16073,363,20250101,4,1,4,36.0,16715.14,1325.57,11.6,3,18,98,34,3,1,4,1
16074,363,20250201,4,1,4,36.0,12091.1,1089.63,4.02,3,34,12,43,3,2,2,3
16075,363,20250301,4,1,4,36.0,17644.88,1549.79,4.85,4,29,19,2,3,4,0,0
16076,363,20250401,4,1,4,36.0,20455.99,2846.22,3.21,1,3,90,16,2,2,0,3
16077,363,20250501,4,1,4,36.0,5874.64,350.66,1.35,0,21,10,31,3,2,3,0
16078,363,20250601,4,1,4,36.0,7225.8,569.21,17.84,5,33,28,2,3,2,2,1
16079,363,20250701,4,1,4,36.0,14259.8,1460.39,1.11,5,29,66,35,3,1,2,0
16080,363,20250801,4,1,4,36.0,15955.75,1925.43,8.58,3,38,75,25,3,1,1,0
16081,363,20250901,4,1,4,36.0,23121.06,2064.51,13.65,3,34,2,25,3,3,2,0
16082,363,20251001,4,1,4,36.0,10892.93,1375.35,2.93,3,24,4,39,1,3,2,3
16083,363,20251101,4,1,4,36.0,18780.52,1578.47,4.03,0,35,45,20,1,1,5,1
16084,363,20251201,4,1,4,36.0,14756.9,855.65,10.66,2,36,52,17,3,4,2,3
16085,364,20200101,4,2,4,44.0,18230.43,1479.27,17.95,0,22,21,24,2,2,0,0
16086,364,20200201,4,2,4,44.0,14641.09,785.76,3.77,5,6,87,31,1,2,1,1
16087,364,20200301,4,2,4,44.0,8629.23,727.33,5.92,2,20,70,20,1,3,0,3
16088,364,20200401,4,2,4,44.0,19236.1,2443.83,6.67,4,28,39,43,3,3,1,2
16089,364,20200501,4,2,4,44.0,8520.79,1160.64,6.56,5,27,58,24,3,2,3,1
16090,364,20200601,4,2,4,44.0,8902.33,1293.92,11.17,0,8,62,10,4,3,2,3
16091,364,20200701,4,2,4,44.0,20178.48,2547.56,17.05,2,13,6,40,2,4,5,0
16092,364,20200801,4,2,4,44.0,9194.29,821.43,0.03,1,28,70,19,3,4,5,0
16093,364,20200901,4,2,4,44.0,20630.55,2136.16,12.91,2,27,6,33,4,1,4,1
16094,364,20201001,4,2,4,44.0,19935.37,2160.8,14.67,5,7,100,44,1,4,5,0
16095,364,20201101,4,2,4,44.0,24244.02,1521.13,12.98,5,30,8,26,3,3,2,3
16096,364,20201201,4,2,4,44.0,8658.16,994.55,3.32,4,3,40,19,3,3,1,2
16097,364,20210101,4,2,4,44.0,7691.79,565.87,6.39,3,25,42,49,1,2,4,0
16098,364,20210201,4,2,4,44.0,24325.91,3337.94,2.43,5,19,15,49,2,3,1,0
16099,364,20210301,4,2,4,44.0,19061.67,2260.91,0.25,0,29,13,7,4,1,0,2
16100,364,20210401,4,2,4,44.0,15744.05,2093.86,6.54,1,16,5,19,1,1,5,2
16101,364,20210501,4,2,4,44.0,13408.11,1106.23,17.11,0,33,75,16,4,4,0,3
16102,364,20210601,4,2,4,44.0,21086.35,1630.25,9.57,5,26,43,26,1,1,3,3
16103,364,20210701,4,2,4,44.0,5413.94,585.44,11.88,3,6,22,6,1,1,0,2
16104,364,20210801,4,2,4,44.0,20342.71,1599.48,15.71,4,38,8,45,3,4,1,1
16105,364,20210901,4,2,4,44.0,17648.89,2128.2,10.1,1,26,41,9,2,4,5,1
16106,364,20211001,4,2,4,44.0,5884.68,845.37,13.97,3,11,77,45,4,4,3,2
16107,364,20211101,4,2,4,44.0,10892.02,823.7,10.85,5,1,65,17,1,1,4,1
16108,364,20211201,4,2,4,44.0,13212.71,1095.29,13.04,3,10,57,22,1,3,0,1
16109,364,20220101,4,2,4,44.0,11012.05,1465.35,4.64,4,24,51,20,3,2,0,1
16110,364,20220201,4,2,4,44.0,24276.48,1991.25,1.39,4,36,5,19,4,4,3,0
16111,364,20220301,4,2,4,44.0,19237.44,2453.02,12.07,1,18,9,40,3,3,1,2
16112,364,20220401,4,2,4,44.0,12501.39,1130.6,18.07,0,6,77,17,2,1,0,1
16113,364,20220501,4,2,4,44.0,13991.42,1882.63,3.06,4,27,24,19,4,1,3,2
16114,364,20220601,4,2,4,44.0,19569.72,2251.1,3.52,2,7,58,32,1,1,1,3
16115,364,20220701,4,2,4,44.0,11540.9,1287.0,10.15,1,35,100,22,2,4,2,3
16116,364,20220801,4,2,4,44.0,16860.23,1544.53,10.85,3,36,5,7,4,4,0,1
16117,364,20220901,4,2,4,44.0,19990.44,1502.43,3.34,2,11,100,15,4,1,2,1
16118,364,20221001,4,2,4,44.0,16929.91,2146.13,15.9,1,27,36,40,1,2,3,0
16119,364,20221101,4,2,4,44.0,20244.06,2103.01,3.08,0,27,55,38,4,1,1,1
16120,364,20221201,4,2,4,44.0,9183.12,483.94,19.86,1,6,57,33,1,4,4,2
16121,364,20230101,4,2,4,44.0,24490.01,1697.76,1.06,3,25,47,50,1,4,2,2
16122,364,20230201,4,2,4,44.0,17208.81,1948.06,8.54,0,7,56,11,3,1,5,3
16123,364,20230301,4,2,4,44.0,24579.15,2961.19,14.51,1,1,36,15,2,4,0,2
16124,364,20230401,4,2,4,44.0,22304.32,3159.13,8.5,3,12,8,21,1,1,0,1
16125,364,20230501,4,2,4,44.0,13593.98,1108.38,9.62,5,19,19,30,3,3,0,1
16126,364,20230601,4,2,4,44.0,11912.67,643.85,7.07,2,22,90,1,2,1,2,3
16127,364,20230701,4,2,4,44.0,18459.59,2561.6,15.41,1,5,80,19,2,2,4,1
16128,364,20230801,4,2,4,44.0,11862.07,1041.75,8.76,2,33,57,38,3,1,0,2
16129,364,20230901,4,2,4,44.0,5870.84,491.86,19.44,5,7,80,22,4,4,5,0
16130,364,20231001,4,2,4,44.0,8065.72,832.99,12.39,2,39,16,2,4,3,4,1
16131,364,20231101,4,2,4,44.0,11289.53,891.56,7.44,1,11,36,48,2,3,1,2
16132,364,20231201,4,2,4,44.0,18957.57,2805.33,11.02,4,17,21,50,3,4,0,0
16133,364,20240101,4,2,4,44.0,7915.68,857.44,7.74,0,30,21,7,1,2,3,3
16134,364,20240201,4,2,4,44.0,11188.93,1199.75,16.22,5,22,18,46,3,4,4,1
16135,364,20240301,4,2,4,44.0,8868.05,841.7,1.2,2,8,45,45,3,1,5,0
16136,364,20240401,4,2,4,44.0,18535.65,2631.1,13.09,1,7,52,45,1,1,3,0
16137,364,20240501,4,2,4,44.0,14559.58,1405.8,17.38,5,3,91,47,1,4,5,0
16138,364,20240601,4,2,4,44.0,21040.31,1651.6,17.77,4,28,23,18,1,1,5,3
16139,364,20240701,4,2,4,44.0,6336.69,405.8,6.49,3,13,10,6,1,2,5,3
16140,364,20240801,4,2,4,44.0,11588.64,1640.26,1.45,4,10,90,32,3,1,4,0
16141,364,20240901,4,2,4,44.0,6594.82,376.89,4.91,1,24,98,50,4,1,2,0
16142,364,20241001,4,2,4,44.0,16745.89,2113.48,16.48,5,4,70,38,4,1,5,1
16143,364,20241101,4,2,4,44.0,22917.33,2765.3,9.66,1,19,66,39,1,2,1,3
16144,364,20241201,4,2,4,44.0,17929.11,2470.8,18.2,0,35,30,20,1,4,0,0
16145,364,20250101,4,2,4,44.0,16765.82,2373.66,14.74,4,3,65,3,4,1,5,1
16146,364,20250201,4,2,4,44.0,10528.62,820.01,9.57,5,31,84,23,2,3,5,0
16147,364,20250301,4,2,4,44.0,17426.26,2589.54,13.61,4,10,77,27,3,1,5,0
16148,364,20250401,4,2,4,44.0,8868.86,494.65,2.24,4,7,63,47,2,2,4,3
16149,364,20250501,4,2,4,44.0,24327.72,1967.12,9.11,0,8,99,19,3,2,4,3
16150,364,20250601,4,2,4,44.0,10254.79,1439.07,19.15,1,14,17,50,3,4,2,0
16151,364,20250701,4,2,4,44.0,12569.18,1493.34,19.45,0,36,30,48,1,1,3,1
16152,364,20250801,4,2,4,44.0,18924.29,2024.11,19.37,5,0,46,38,4,1,4,2
16153,364,20250901,4,2,4,44.0,20026.92,2039.34,2.51,3,18,40,23,3,4,4,2
16154,364,20251001,4,2,4,44.0,10486.57,1527.77,1.78,5,7,83,42,3,3,0,0
16155,364,20251101,4,2,4,44.0,20757.95,2164.62,13.93,4,20,34,15,4,1,3,0
16156,364,20251201,4,2,4,44.0,5377.9,580.1,0.32,0,35,59,23,2,3,3,0
16157,365,20200101,1,5,2,10.0,8619.53,629.17,3.86,5,10,35,42,4,2,3,0
16158,365,20200201,1,5,2,10.0,18884.0,1382.42,15.69,2,26,64,30,4,2,4,2
16159,365,20200301,1,5,2,10.0,23654.26,2781.18,13.51,1,4,85,4,1,4,2,3
16160,365,20200401,1,5,2,10.0,12099.42,915.15,13.32,4,39,74,6,2,4,1,0
16161,365,20200501,1,5,2,10.0,11705.2,769.59,4.56,5,34,51,23,1,1,1,0
16162,365,20200601,1,5,2,10.0,14693.7,860.38,0.3,1,19,69,29,1,2,0,0
16163,365,20200701,1,5,2,10.0,14617.46,893.06,6.36,0,22,57,48,1,2,5,0
16164,365,20200801,1,5,2,10.0,24144.29,1517.4,9.83,0,2,40,39,3,4,3,0
16165,365,20200901,1,5,2,10.0,7829.68,1096.13,0.57,2,37,48,19,2,1,1,3
16166,365,20201001,1,5,2,10.0,5424.68,412.24,16.15,3,40,92,17,4,3,5,0
16167,365,20201101,1,5,2,10.0,17588.02,2563.34,12.32,3,35,95,50,3,3,1,0
16168,365,20201201,1,5,2,10.0,19310.66,1439.93,14.91,2,2,46,6,2,3,0,2
16169,365,20210101,1,5,2,10.0,10111.08,1026.67,17.29,3,26,1,16,4,1,1,1
16170,365,20210201,1,5,2,10.0,12273.03,1026.43,13.45,2,21,29,19,3,2,3,0
16171,365,20210301,1,5,2,10.0,8107.85,464.98,10.33,5,40,61,22,4,4,1,0
16172,365,20210401,1,5,2,10.0,20608.58,1726.63,18.69,5,1,48,9,3,2,0,1
16173,365,20210501,1,5,2,10.0,19050.37,2823.74,16.53,4,35,49,15,1,1,0,3
16174,365,20210601,1,5,2,10.0,5115.26,495.21,15.48,4,6,26,50,3,4,5,3
16175,365,20210701,1,5,2,10.0,11486.09,1411.39,9.63,2,13,6,37,2,4,5,2
16176,365,20210801,1,5,2,10.0,20858.92,1900.56,16.04,1,7,22,50,3,3,5,3
16177,365,20210901,1,5,2,10.0,17118.52,1688.1,18.16,4,35,24,14,2,3,0,3
16178,365,20211001,1,5,2,10.0,5808.16,336.52,18.18,1,29,68,40,2,4,5,2
16179,365,20211101,1,5,2,10.0,19024.95,2207.53,3.02,1,13,74,43,3,3,5,0
16180,365,20211201,1,5,2,10.0,18044.52,1894.2,14.94,3,21,56,20,3,3,2,3
16181,365,20220101,1,5,2,10.0,11521.91,1141.99,6.52,5,8,94,4,4,2,1,2
16182,365,20220201,1,5,2,10.0,9324.89,1110.47,17.83,4,5,32,10,3,3,3,2
16183,365,20220301,1,5,2,10.0,9511.24,702.27,11.4,3,23,68,50,4,3,5,1
16184,365,20220401,1,5,2,10.0,14747.23,809.25,10.14,5,30,81,35,4,4,2,2
16185,365,20220501,1,5,2,10.0,13437.94,1783.97,0.07,5,17,84,14,1,4,4,1
16186,365,20220601,1,5,2,10.0,14476.12,2110.83,7.17,0,22,38,46,1,4,0,0
16187,365,20220701,1,5,2,10.0,16266.37,2204.52,12.68,2,37,7,46,4,4,0,0
16188,365,20220801,1,5,2,10.0,8623.23,796.86,9.24,1,22,25,7,1,4,2,3
16189,365,20220901,1,5,2,10.0,9957.95,968.11,4.15,5,35,7,40,2,1,4,3
16190,365,20221001,1,5,2,10.0,11786.88,754.83,8.78,3,28,7,26,3,3,2,2
16191,365,20221101,1,5,2,10.0,7382.49,543.05,5.99,5,2,99,50,2,1,2,2
16192,365,20221201,1,5,2,10.0,24770.58,3678.14,1.67,5,2,87,6,2,4,4,1
16193,365,20230101,1,5,2,10.0,11694.54,803.12,12.91,5,24,78,38,2,3,2,0
16194,365,20230201,1,5,2,10.0,5041.43,700.16,15.22,5,5,60,5,2,4,2,2
16195,365,20230301,1,5,2,10.0,7150.89,456.0,4.59,2,21,37,32,1,4,1,0
16196,365,20230401,1,5,2,10.0,17375.7,2409.0,16.02,1,26,63,24,4,2,3,2
16197,365,20230501,1,5,2,10.0,8536.41,1183.95,2.37,1,18,50,21,3,3,2,3
16198,365,20230601,1,5,2,10.0,6905.0,665.74,13.35,0,31,79,50,3,4,2,0
16199,365,20230701,1,5,2,10.0,17723.78,1722.37,9.55,1,16,92,44,1,2,4,0
16200,365,20230801,1,5,2,10.0,15266.53,1930.74,18.75,4,36,12,45,2,3,1,2
16201,365,20230901,1,5,2,10.0,19523.38,2867.21,5.12,0,9,59,17,2,3,0,2
16202,365,20231001,1,5,2,10.0,17079.52,2090.66,12.88,0,5,63,1,2,2,2,2
16203,365,20231101,1,5,2,10.0,10065.31,1274.75,15.01,4,12,61,24,3,2,1,2
16204,365,20231201,1,5,2,10.0,18434.14,2491.13,10.15,3,25,30,13,3,3,3,3
16205,365,20240101,1,5,2,10.0,23122.48,3300.48,16.76,0,40,4,41,3,1,3,0
16206,365,20240201,1,5,2,10.0,10545.52,900.2,6.06,1,37,40,8,1,2,3,2
16207,365,20240301,1,5,2,10.0,22638.68,1785.25,1.65,4,10,32,49,3,3,2,3
16208,365,20240401,1,5,2,10.0,15201.14,1277.71,15.75,0,6,91,40,2,4,4,2
16209,365,20240501,1,5,2,10.0,22519.17,2474.19,15.46,2,19,99,30,1,2,0,3
16210,365,20240601,1,5,2,10.0,9659.06,1082.62,13.88,0,1,74,21,1,2,1,3
16211,365,20240701,1,5,2,10.0,17839.11,2414.37,3.07,3,35,26,37,3,2,4,1
16212,365,20240801,1,5,2,10.0,18162.29,1909.96,13.01,0,29,27,13,3,2,4,1
16213,365,20240901,1,5,2,10.0,24257.69,2872.56,1.17,4,38,6,5,3,1,1,1
16214,365,20241001,1,5,2,10.0,19650.98,2744.11,2.25,5,36,2,40,1,2,5,3
16215,365,20241101,1,5,2,10.0,24613.21,3179.28,12.18,5,6,66,31,2,1,2,3
16216,365,20241201,1,5,2,10.0,8470.51,690.39,2.17,2,32,27,8,4,4,2,3
16217,365,20250101,1,5,2,10.0,24360.2,2067.69,14.71,0,32,4,38,3,3,1,1
16218,365,20250201,1,5,2,10.0,9843.5,941.03,8.58,4,34,6,16,1,4,1,1
16219,365,20250301,1,5,2,10.0,18452.0,1723.66,10.05,0,33,44,14,4,2,3,1
16220,365,20250401,1,5,2,10.0,16934.93,1609.83,7.11,5,4,73,28,3,2,4,0
16221,365,20250501,1,5,2,10.0,17052.8,912.76,16.52,2,0,3,29,3,4,4,2
16222,365,20250601,1,5,2,10.0,19701.42,1874.64,9.95,0,3,56,7,1,2,2,1
16223,365,20250701,1,5,2,10.0,11335.06,620.54,10.1,1,15,29,14,2,1,1,1
16224,365,20250801,1,5,2,10.0,23534.73,3339.69,9.67,4,28,64,19,2,4,4,3
16225,365,20250901,1,5,2,10.0,17716.05,2020.11,0.47,0,34,61,33,1,2,1,1
16226,365,20251001,1,5,2,10.0,17196.24,1951.95,12.13,0,6,4,27,2,4,4,3
16227,365,20251101,1,5,2,10.0,16107.83,1086.62,0.0,5,12,37,27,3,4,0,0
16228,365,20251201,1,5,2,10.0,15831.14,2248.34,8.15,2,21,1,44,1,2,1,3
16229,366,20200901,3,2,4,8.0,19723.74,1681.02,8.35,0,15,62,1,2,4,2,3
16230,366,20201001,3,2,4,8.0,17012.1,1596.69,13.11,2,30,50,12,2,1,3,3
16231,366,20201101,3,2,4,8.0,17151.06,2217.71,3.46,5,4,46,9,1,3,4,1
16232,366,20201201,3,2,4,8.0,21896.73,2000.03,0.09,5,21,31,37,4,4,0,0
16233,366,20210101,3,2,4,8.0,11845.06,1628.52,8.84,4,24,66,26,1,4,5,1
16234,366,20210201,3,2,4,8.0,15651.68,1697.12,13.92,2,14,92,15,1,1,3,2
16235,366,20210301,3,2,4,8.0,7904.0,781.17,4.83,3,39,55,38,3,1,1,2
16236,366,20210401,3,2,4,8.0,15450.16,1937.47,6.97,1,30,99,21,3,3,1,0
16237,366,20210501,3,2,4,8.0,9795.94,1047.06,1.86,0,16,17,3,1,1,0,2
16238,366,20210601,3,2,4,8.0,21158.45,2625.78,16.93,5,10,98,25,4,2,1,2
16239,366,20210701,3,2,4,8.0,17354.86,929.8,6.23,4,16,9,32,3,1,1,2
16240,366,20210801,3,2,4,8.0,17230.61,1793.3,18.88,2,7,42,42,4,4,3,0
16241,366,20210901,3,2,4,8.0,15709.1,1629.65,2.79,3,23,63,49,1,4,4,0
16242,366,20211001,3,2,4,8.0,6940.1,883.21,14.36,0,14,95,39,1,1,5,2
16243,366,20211101,3,2,4,8.0,8923.07,1235.31,16.79,0,33,98,38,3,4,3,2
16244,366,20211201,3,2,4,8.0,16963.57,1014.34,0.42,1,32,90,5,2,4,3,3
16245,366,20220101,3,2,4,8.0,20931.78,2320.7,1.1,3,26,65,28,3,4,0,3
16246,366,20220201,3,2,4,8.0,23229.58,3049.59,16.1,0,5,52,10,3,4,1,0
16247,366,20220301,3,2,4,8.0,19808.87,1232.82,1.61,2,19,86,34,4,3,0,3
16248,366,20220401,3,2,4,8.0,9341.12,957.03,4.54,5,5,46,34,1,3,5,3
16249,366,20220501,3,2,4,8.0,13798.39,1470.72,19.91,2,38,21,26,4,4,2,0
16250,366,20220601,3,2,4,8.0,17890.95,1056.05,19.33,3,7,5,29,3,4,0,1
16251,366,20220701,3,2,4,8.0,6940.68,1038.91,1.53,2,2,21,40,2,2,2,1
16252,366,20220801,3,2,4,8.0,6784.08,472.62,1.39,0,33,57,48,3,3,0,3
16253,366,20220901,3,2,4,8.0,10836.53,1415.38,7.01,0,31,77,42,1,3,0,1
16254,366,20221001,3,2,4,8.0,15991.08,1104.12,17.71,0,38,43,2,3,3,5,2
16255,366,20221101,3,2,4,8.0,10399.31,1408.3,0.02,0,16,14,9,4,4,0,1
16256,366,20221201,3,2,4,8.0,23862.98,1741.86,12.09,0,37,97,19,2,1,2,3
16257,366,20230101,3,2,4,8.0,16819.11,1364.29,2.08,2,33,8,42,3,1,3,0
16258,366,20230201,3,2,4,8.0,6599.24,707.03,4.31,3,38,24,50,4,4,0,3
16259,366,20230301,3,2,4,8.0,5700.7,411.26,10.65,1,11,68,50,4,4,1,2
16260,366,20230401,3,2,4,8.0,8869.1,722.26,16.79,3,36,38,15,4,3,0,0
16261,366,20230501,3,2,4,8.0,11390.08,1415.82,0.47,1,8,21,25,4,1,5,2
16262,366,20230601,3,2,4,8.0,8997.21,967.5,5.0,0,21,21,4,4,1,5,0
16263,366,20230701,3,2,4,8.0,21108.94,2662.84,12.43,0,19,15,2,3,4,3,1
16264,366,20230801,3,2,4,8.0,15116.71,2041.3,0.51,0,34,71,3,4,1,4,3
16265,366,20230901,3,2,4,8.0,17130.07,1445.46,2.16,0,27,10,9,1,4,5,3
16266,366,20231001,3,2,4,8.0,9535.33,638.5,18.27,5,23,90,34,3,3,5,2
16267,366,20231101,3,2,4,8.0,18106.73,2541.24,1.24,5,3,78,32,3,4,4,0
16268,366,20231201,3,2,4,8.0,16858.56,1437.74,7.67,2,35,10,33,4,2,2,1
16269,366,20240101,3,2,4,8.0,14372.19,906.17,13.09,0,37,88,1,1,4,3,0
16270,366,20240201,3,2,4,8.0,7598.46,756.14,1.39,2,27,94,19,1,4,4,1
16271,366,20240301,3,2,4,8.0,11807.54,997.22,8.65,5,21,39,17,4,4,0,1
16272,366,20240401,3,2,4,8.0,5840.2,295.52,3.06,5,3,41,5,3,3,2,0
16273,366,20240501,3,2,4,8.0,24535.88,3079.53,14.31,3,30,56,10,4,2,1,1
16274,366,20240601,3,2,4,8.0,22924.27,2522.26,18.65,0,32,2,34,3,1,5,2
16275,366,20240701,3,2,4,8.0,19541.5,1805.66,4.86,3,38,53,15,2,3,4,3
16276,366,20240801,3,2,4,8.0,17959.88,2400.03,1.83,0,17,61,50,4,4,1,0
16277,366,20240901,3,2,4,8.0,20926.46,2585.11,12.35,0,11,27,35,2,3,3,1
16278,366,20241001,3,2,4,8.0,6457.88,763.31,11.67,4,13,10,14,1,2,3,3
16279,366,20241101,3,2,4,8.0,6616.47,650.94,6.63,1,23,80,18,4,3,4,3
16280,366,20241201,3,2,4,8.0,8749.65,878.61,0.69,2,17,66,13,4,4,4,2
16281,366,20250101,3,2,4,8.0,9355.46,1380.21,11.49,1,12,6,31,3,1,4,0
16282,366,20250201,3,2,4,8.0,15734.1,1921.8,1.12,0,33,75,32,4,1,0,3
16283,366,20250301,3,2,4,8.0,7058.12,472.34,2.46,0,27,77,44,1,1,4,3
16284,366,20250401,3,2,4,8.0,18393.8,1696.33,12.08,2,37,77,5,3,3,0,0
16285,366,20250501,3,2,4,8.0,7747.73,544.28,17.05,1,24,60,49,1,2,1,1
16286,366,20250601,3,2,4,8.0,23218.05,3449.66,5.18,0,5,87,1,2,4,1,1
16287,366,20250701,3,2,4,8.0,8250.87,1083.67,8.62,0,37,94,48,2,1,0,2
16288,366,20250801,3,2,4,8.0,6575.0,631.23,1.37,3,25,74,47,4,1,0,0
16289,366,20250901,3,2,4,8.0,19747.48,2759.48,7.02,2,36,60,38,4,1,4,0
16290,366,20251001,3,2,4,8.0,24845.06,1552.09,18.35,1,10,83,29,3,3,2,1
16291,366,20251101,3,2,4,8.0,10320.77,615.38,1.18,2,8,53,41,4,1,1,0
16292,366,20251201,3,2,4,8.0,21336.52,3107.39,7.06,2,13,56,14,3,4,3,3
16293,367,20200101,4,2,2,46.0,6975.49,880.53,10.65,1,20,93,25,1,3,3,3
16294,367,20200201,4,2,2,46.0,10922.73,1067.14,13.56,0,3,3,46,2,2,1,3
16295,367,20200301,4,2,2,46.0,5261.56,441.78,12.55,5,9,89,2,3,4,2,3
16296,367,20200401,4,2,2,46.0,6994.85,511.2,9.09,5,28,89,11,4,2,5,3
16297,367,20200501,4,2,2,46.0,22536.82,3194.19,19.93,5,40,92,25,1,1,0,2
16298,367,20200601,4,2,2,46.0,9683.01,659.09,3.2,2,32,97,34,3,3,0,3
16299,367,20200701,4,2,2,46.0,10501.85,1523.91,10.07,1,9,19,22,2,3,4,1
16300,367,20200801,4,2,2,46.0,17202.62,2208.22,6.85,2,5,7,41,4,4,2,2
16301,367,20200901,4,2,2,46.0,11573.74,620.2,7.88,1,16,46,39,4,1,3,1
16302,367,20201001,4,2,2,46.0,20264.76,1477.19,0.78,0,35,4,23,4,4,5,1
16303,367,20201101,4,2,2,46.0,22683.15,1250.31,4.87,4,13,98,37,1,4,1,2
16304,367,20201201,4,2,2,46.0,5167.72,549.17,14.94,5,3,26,44,3,3,5,3
16305,367,20210101,4,2,2,46.0,19592.13,1348.65,9.0,5,36,65,16,2,4,5,3
16306,367,20210201,4,2,2,46.0,14869.27,819.32,14.23,2,10,52,21,2,3,3,1
16307,367,20210301,4,2,2,46.0,24626.41,3018.99,19.89,0,29,39,49,3,2,5,1
16308,367,20210401,4,2,2,46.0,16075.56,1635.28,3.1,2,32,24,12,3,1,1,3
16309,367,20210501,4,2,2,46.0,21520.87,2416.67,10.15,3,28,4,30,2,2,5,3
16310,367,20210601,4,2,2,46.0,20887.73,1816.0,16.87,5,10,3,42,3,3,3,1
16311,367,20210701,4,2,2,46.0,10404.48,834.12,12.37,2,0,79,44,4,1,4,2
16312,367,20210801,4,2,2,46.0,24244.73,3252.1,14.6,1,20,79,14,3,4,4,2
16313,367,20210901,4,2,2,46.0,17565.84,1879.39,19.48,2,25,1,33,4,2,3,3
16314,367,20211001,4,2,2,46.0,10888.33,766.06,12.12,3,13,63,41,3,2,5,1
16315,367,20211101,4,2,2,46.0,22958.96,1895.06,15.85,0,37,5,3,2,2,0,2
16316,367,20211201,4,2,2,46.0,16524.22,2016.89,16.91,2,1,67,22,4,1,3,3
16317,367,20220101,4,2,2,46.0,8344.08,841.26,19.26,0,0,86,5,1,2,3,2
16318,367,20220201,4,2,2,46.0,9566.38,640.89,1.21,4,29,64,25,1,3,1,0
16319,367,20220301,4,2,2,46.0,22124.04,2072.13,6.2,4,12,91,29,2,2,4,3
